,Height,Overall,Acceleration,Ball control,Block,Boxout,Contact dunk,Contested shot 3pt,Contested shot mid,Defensive consistency,Defensive rebound,Draw foul,Driving dunk,Driving layup,Free throw,Hands,Help defense IQ,Hustle,Lateral quickness,Low post defense IQ,Off dribble shot 3pt,Off dribble shot mid,Offensive consistency,Offensive rebound,On-ball defense IQ,Open shot 3pt,Open shot mid,Pass perception,Passing IQ,Passing accuracy,Passing vision,Pick & roll defense IQ,Post control,Post fadeaway,Post hook,Reaction time,Shot IQ,Shot close,Shot contest,Speed,Speed with ball,Stamina,Standing dunk,Standing layup,Steal,Strength,Vertical,kmeans_label,PLAYER_ID,Name
800,79,79,74,78,37,37,40,85,80,60,47,74,70,76,83,74,53,66,75,54,86,84,60,32,75,88,86,70,44,45,30,72,61,69,38,63,64,80,63,72,72,85,40,78,85,51,97,3,20174,Nick Young
801,80,79,47,43,76,75,40,37,79,80,79,65,56,56,55,84,84,88,47,80,32,51,80,74,72,50,82,68,38,34,34,60,78,68,74,74,84,84,70,58,37,90,80,92,61,82,74,0,8282,Bo Outlaw
802,75,79,83,83,40,33,25,71,82,40,61,64,31,82,87,84,68,70,64,58,76,82,80,30,64,78,86,45,83,83,82,67,36,49,31,62,88,92,62,82,90,85,25,84,63,55,60,2,8346,Jarrett Jack
803,77,79,84,85,37,58,26,51,70,35,52,65,45,82,74,81,59,65,68,40,82,75,75,36,58,84,76,79,80,80,81,55,40,55,35,70,87,88,70,81,84,88,25,85,67,54,71,2,20057,D'Angelo Russell
804,78,79,77,84,25,49,25,72,62,60,50,68,28,75,82,80,62,81,63,44,74,80,80,31,63,79,82,59,90,84,88,64,61,61,57,66,75,82,66,78,84,90,25,73,58,38,54,2,8353,Greivis Vasquez
805,81,79,52,35,68,80,40,25,74,75,82,68,65,65,69,77,84,85,57,84,25,48,40,74,74,27,84,62,54,33,60,78,75,75,84,58,65,92,86,59,39,84,85,89,58,80,58,0,20105,Taj Gibson
806,79,79,54,57,56,84,45,43,66,70,78,75,55,66,74,88,70,85,54,74,31,52,85,82,55,70,72,52,46,46,33,60,73,68,72,68,95,87,65,54,37,85,75,89,64,70,57,0,8481,Tom Tolbert
807,81,79,76,75,53,50,65,84,78,45,69,54,85,88,71,71,56,80,65,40,70,74,80,48,63,87,80,62,52,45,38,64,45,50,30,58,74,87,58,75,65,85,40,92,62,65,75,1,20294,Sam Dekker
808,76,79,81,90,35,50,25,64,57,65,61,68,25,77,85,86,76,73,78,32,66,69,60,35,81,74,74,90,87,87,88,74,26,40,25,82,82,60,76,75,88,88,25,71,90,27,60,2,8581,Ricky Rubio
809,73,79,92,84,35,25,30,71,68,60,54,71,45,87,79,81,72,90,70,34,54,80,70,33,68,71,85,67,82,84,81,69,27,38,25,64,82,61,64,86,94,93,25,88,67,46,74,2,8696,Dennis Schroder
810,76,79,73,72,55,35,30,60,80,40,64,62,75,86,84,78,62,84,60,35,55,84,90,37,64,85,88,58,74,70,61,65,30,42,35,72,92,84,72,78,76,80,30,88,63,30,82,2,20180,Tyler Johnson
811,77,79,64,74,32,48,30,81,79,65,50,72,58,79,90,75,65,72,58,62,76,81,80,35,58,88,86,51,72,73,74,61,25,55,25,65,88,89,65,60,69,77,30,83,62,69,54,2,8397,Mario Elie
812,73,79,80,85,27,31,25,67,80,75,41,68,25,80,84,74,74,75,65,40,69,81,85,31,77,74,82,70,86,85,80,79,25,29,25,65,85,85,65,80,84,85,25,80,61,48,70,2,8159,Larry Drew
813,73,79,86,82,27,32,25,81,81,55,48,60,27,82,76,86,62,85,64,25,83,85,85,34,64,84,86,72,74,75,72,70,25,40,25,60,86,78,60,82,90,95,25,82,58,45,81,2,8296,Nick Van Exel
814,82,79,38,35,46,70,51,84,83,50,60,70,40,74,87,83,68,58,38,69,67,72,85,61,61,92,84,66,70,52,29,58,80,86,63,62,92,84,62,40,40,79,60,87,55,66,48,0,20103,Ryan Anderson
815,81,79,48,45,72,84,40,27,80,70,81,60,58,60,78,86,77,85,42,74,25,35,80,80,70,35,88,62,30,30,45,72,80,80,82,74,83,86,74,52,31,85,40,88,75,80,52,0,8085,Elton Brand
816,81,79,52,38,75,83,40,30,44,70,84,56,69,59,57,80,80,94,52,63,25,37,65,80,62,61,73,55,54,45,43,81,69,70,71,74,90,95,80,52,38,83,65,86,61,69,73,4,8380,Amir Johnson
817,73,79,85,83,42,33,25,79,79,55,47,80,45,79,83,77,60,56,66,25,82,81,85,30,66,83,82,48,72,76,71,71,30,60,25,64,84,77,64,79,86,80,25,82,79,31,72,2,20109,Louis Williams
818,73,79,86,84,31,40,30,78,72,29,53,66,69,80,71,76,63,78,58,25,74,76,80,45,58,82,77,66,89,88,86,61,25,31,25,65,76,79,65,85,85,80,25,80,64,32,86,2,20070,Tim Frazier
819,73,79,86,81,39,32,25,50,64,74,42,57,25,76,77,78,74,85,79,25,71,68,64,27,81,73,73,74,87,86,71,79,25,34,25,70,84,77,70,83,88,94,25,78,59,40,95,2,1413,Mike Conley
820,79,79,72,76,25,35,30,75,69,65,45,66,55,86,84,76,70,80,69,38,81,67,80,35,74,91,70,72,76,70,64,73,36,45,30,54,84,82,54,72,68,92,25,88,62,40,63,2,20102,Evan Fournier
821,69,79,94,85,26,26,25,65,67,54,39,83,25,84,81,86,62,97,58,25,69,74,89,28,63,75,74,74,88,89,71,64,25,34,25,54,92,59,54,87,94,97,25,88,57,45,81,2,2387,Isaiah Thomas
822,76,79,84,77,36,27,35,70,78,56,41,57,36,78,79,74,65,95,50,31,88,80,86,30,62,90,86,46,71,70,66,64,28,42,34,50,84,81,50,83,86,98,26,84,59,60,80,2,2763,C.J. McCollum
823,84,79,48,30,85,82,45,35,54,50,80,60,55,57,69,74,74,70,40,75,30,45,50,80,68,76,80,64,58,25,30,70,70,70,78,75,66,82,75,61,39,80,80,88,70,83,68,0,8687,Joel Embiid
824,78,79,81,72,45,40,26,79,78,50,46,70,50,80,84,71,60,70,76,38,74,68,85,32,68,85,82,62,68,64,62,62,30,38,28,58,92,78,58,80,80,90,30,82,58,42,65,2,8684,Devin Booker
825,81,79,70,72,50,57,30,75,77,50,52,48,55,75,78,83,67,65,60,52,74,68,70,31,68,88,80,64,67,68,48,65,50,61,42,53,95,75,53,72,64,86,25,88,58,45,69,3,8479,Mike Dunleavy
826,76,79,81,74,32,35,40,85,84,25,65,74,54,85,89,84,42,64,48,33,79,87,90,34,48,84,89,58,58,62,64,44,40,46,31,48,92,87,48,83,84,92,40,88,58,33,75,2,20090,Sean Kilpatrick
827,81,79,44,41,58,50,29,88,81,64,62,48,42,52,82,92,50,45,50,48,74,74,95,58,54,90,88,51,90,59,48,62,62,66,49,62,98,81,62,54,54,85,29,84,63,59,55,0,8312,Brian Scalabrine
828,72,79,87,80,29,28,26,83,84,35,43,49,26,84,81,73,61,70,60,27,89,85,85,36,60,90,86,61,79,74,71,63,26,37,26,60,92,79,60,88,90,82,26,85,60,51,66,2,20096,Patrick Mills
829,74,79,81,82,33,65,30,82,82,35,74,50,36,75,81,69,54,75,43,25,84,85,80,45,58,91,86,55,84,82,74,54,30,35,27,43,82,91,43,79,83,89,25,68,73,41,68,2,20313,Seth Curry
830,84,79,62,27,89,87,77,25,32,82,86,63,63,61,56,77,87,93,40,81,25,34,77,77,67,25,71,52,42,37,25,74,68,30,73,87,87,79,90,70,37,75,87,87,50,68,58,4,1982,Hassan Whiteside
831,79,79,77,74,25,41,25,80,80,45,45,51,25,72,78,85,55,71,65,49,74,70,80,30,59,84,82,52,56,55,61,55,68,79,58,65,80,86,65,64,66,85,25,84,53,66,72,0,8644,Joe Johnson
832,83,79,58,26,80,90,90,26,26,84,88,73,88,51,37,86,88,88,61,89,26,26,34,71,79,26,26,54,60,26,26,78,55,34,42,80,88,74,80,69,40,91,91,84,52,93,76,4,1538,DeAndre Jordan
833,77,79,65,68,27,31,30,90,85,60,40,77,57,64,83,77,58,85,52,42,84,82,80,51,52,92,87,59,63,63,54,60,25,51,25,57,90,85,57,69,79,85,30,85,65,60,40,2,8467,Drazen Petrovic
834,83,79,50,35,56,75,30,25,41,85,74,70,58,60,81,68,84,83,50,85,25,36,75,76,79,26,45,74,51,35,34,78,76,58,80,79,92,78,77,59,40,77,70,95,63,68,63,4,8407,Tiago Splitter
835,83,79,46,35,87,82,35,25,41,85,81,70,69,46,59,76,88,82,46,87,25,31,55,65,72,25,67,69,64,32,37,74,71,62,68,80,78,91,84,50,35,78,75,88,63,79,58,4,8294,Ian Mahinmi
836,83,79,28,50,55,94,35,31,81,30,86,76,58,64,80,75,39,78,28,52,25,54,85,93,40,75,89,45,64,40,28,41,82,73,74,64,88,85,74,69,40,79,85,92,55,75,60,0,20082,Enes Kanter
837,84,79,41,33,45,85,40,51,68,60,89,72,43,60,81,78,52,80,34,65,37,59,85,84,48,62,77,48,55,50,54,60,80,70,84,48,86,82,48,44,30,82,79,94,60,80,47,0,8268,Mel Counts
838,80,79,76,60,57,36,30,88,75,65,50,68,58,70,81,78,60,85,53,38,66,52,80,35,63,90,84,64,70,59,29,68,36,60,29,52,95,80,52,79,70,85,25,85,59,42,75,2,8423,James Jones
839,74,79,80,83,37,41,25,37,81,75,47,78,25,82,92,79,74,79,48,25,26,82,85,40,75,51,84,82,84,82,76,70,25,29,25,50,88,80,50,84,87,87,25,77,64,30,82,2,8283,Sam Vincent
840,72,79,89,90,32,27,25,72,76,55,45,50,25,79,81,80,58,82,48,25,87,75,85,29,60,86,78,60,86,85,78,58,32,59,25,48,85,72,48,84,96,84,25,76,62,28,68,2,8580,D.J. Augustin
841,85,79,35,52,51,66,30,78,89,49,71,58,34,68,83,74,59,58,26,62,64,78,89,30,61,82,86,62,61,57,34,60,88,91,64,62,89,83,61,42,33,85,44,89,52,69,40,0,349,Dirk Nowitzki
842,76,79,73,75,30,33,25,90,84,45,41,65,25,74,89,80,63,80,63,35,80,70,90,27,63,94,87,62,70,74,36,78,25,50,25,70,90,78,70,74,69,88,25,76,58,27,70,2,8280,J.J. Redick
843,76,79,79,63,37,48,30,90,88,40,53,50,35,80,72,60,57,68,53,33,70,84,90,33,53,94,90,52,74,68,33,58,50,46,27,54,94,85,54,70,70,90,25,84,59,62,63,2,20110,Troy Daniels
844,77,79,81,74,35,40,26,90,72,40,39,49,30,78,74,69,43,52,59,28,71,69,85,31,64,93,83,40,75,78,54,61,64,55,40,61,97,82,61,82,80,87,25,84,59,36,64,2,8352,Anthony Morrow
845,81,79,38,32,50,88,40,25,54,75,89,75,44,65,76,82,82,60,32,84,25,42,55,87,70,28,60,54,49,44,40,76,79,48,60,58,85,88,58,44,27,84,79,92,68,85,58,0,8186,Jim Davis
846,80,79,47,35,61,82,50,29,32,70,88,69,52,45,60,75,81,80,47,82,25,25,85,84,60,38,46,74,40,40,31,63,84,69,78,60,80,82,60,49,35,85,85,85,62,85,50,4,8213,Kenny Gattison
847,77,79,75,66,35,40,26,90,79,40,39,49,30,80,74,69,43,52,59,28,88,74,90,31,64,92,87,40,68,69,28,61,64,55,40,61,94,82,61,78,74,87,25,80,59,36,64,3,8607,Anthony Morrow
848,82,79,34,50,35,54,30,90,84,65,57,44,30,40,81,41,69,62,34,69,49,48,90,33,63,95,90,66,71,46,32,70,62,70,58,60,95,92,60,64,31,85,45,76,61,68,63,0,8609,Matt Bonner
849,90,79,27,30,94,82,35,25,48,80,81,67,45,47,80,90,84,50,27,80,25,44,80,78,72,25,52,64,34,30,29,75,78,68,82,69,85,79,69,30,25,84,95,90,64,52,31,0,8295,Shawn Bradley
850,87,79,25,26,82,80,35,25,56,70,82,82,40,60,63,74,79,80,25,78,25,28,80,80,62,29,60,54,54,44,29,69,76,50,79,62,92,84,62,34,25,80,95,90,57,70,50,0,8451,Randy Breuer
851,82,79,58,45,25,52,25,93,75,55,55,58,38,48,88,94,54,65,44,42,70,68,90,25,58,94,84,55,84,53,25,59,56,62,45,56,98,84,56,64,44,85,25,80,25,59,55,0,8255,Steve Novak
852,82,79,31,35,62,83,40,25,29,90,84,65,40,40,74,68,84,85,31,85,25,26,80,80,75,25,35,85,35,38,29,70,78,55,55,65,95,82,65,33,25,85,85,92,58,88,35,4,8365,Rick Mahorn
853,84,79,30,25,76,84,40,25,32,80,87,70,42,25,69,75,82,64,25,83,25,29,75,85,58,25,37,65,48,47,31,74,74,58,74,61,84,84,75,35,25,85,75,76,59,84,32,0,8114,Will Perdue
854,79,78,82,73,58,60,65,74,44,55,59,70,85,86,70,88,77,70,82,58,68,57,75,51,80,82,61,67,72,69,63,79,48,44,42,75,88,84,74,81,78,92,40,90,60,69,84,1,20308,Jaylen Brown
855,77,78,74,80,30,45,35,64,84,70,57,65,62,84,76,80,63,80,71,66,63,88,70,33,75,74,89,66,79,79,73,74,55,57,37,70,90,78,70,77,84,87,55,88,71,60,62,2,8081,Aaron McKie
856,73,78,80,77,50,40,45,73,78,70,44,52,85,79,73,82,70,88,66,30,76,80,70,42,72,85,83,71,74,70,66,74,48,71,31,61,83,82,61,80,80,88,40,85,73,50,94,3,8381,Dee Brown
857,79,78,66,70,35,70,50,65,74,75,72,70,75,79,82,80,75,64,74,60,60,72,65,66,76,67,75,74,65,67,52,74,60,64,50,55,85,80,55,65,64,80,50,82,61,73,62,3,8495,Charles Davis
858,82,78,64,68,47,73,40,74,49,65,64,46,73,74,73,75,77,84,50,72,30,61,85,46,69,83,82,64,82,67,74,74,55,63,66,69,87,80,69,61,65,92,70,81,62,60,65,0,8215,Josh McRoberts
859,79,78,76,60,62,82,65,54,52,75,78,67,95,84,70,75,70,70,52,65,52,57,75,74,72,69,65,78,47,48,40,78,51,63,36,55,85,70,55,79,70,79,85,88,57,56,90,1,8200,Billy Thompson
860,81,78,67,66,50,70,40,60,72,70,74,69,77,80,79,75,74,70,58,70,48,51,85,74,72,68,78,68,56,58,53,62,82,59,53,60,84,82,60,67,59,81,69,89,65,48,66,0,8160,Joe Bryant
861,77,78,85,79,53,60,45,64,54,45,52,70,85,85,75,87,68,75,74,38,68,68,60,33,72,78,73,62,78,75,74,71,42,57,35,76,78,72,76,88,86,80,25,88,62,52,88,1,8691,Emmanuel Mudiay
862,81,78,67,70,62,74,30,84,41,50,80,65,55,84,76,80,68,84,62,62,70,46,55,87,67,85,63,85,72,70,33,69,63,61,56,68,70,50,68,68,67,82,55,85,88,62,70,3,20133,Robert Covington
863,77,78,83,73,53,60,45,48,56,75,70,61,80,72,82,84,77,89,79,45,67,59,75,32,80,83,75,68,70,65,48,79,46,47,30,62,88,62,62,85,88,88,35,74,71,46,82,3,8697,Kent Bazemore
864,76,78,81,74,45,25,30,63,74,50,42,57,70,84,85,86,73,78,75,42,84,72,80,28,75,90,80,68,65,59,54,74,50,63,35,73,87,81,73,84,84,92,30,82,61,65,82,3,8734,Eric Gordon
865,82,78,60,35,87,82,45,54,51,80,80,75,95,50,67,40,83,97,43,79,50,44,55,86,81,58,57,70,62,27,29,84,68,40,50,94,85,60,94,65,53,85,95,91,61,68,81,4,8326,Chris Andersen
866,79,78,83,75,48,41,70,75,71,57,48,52,96,78,76,84,63,85,65,48,63,69,70,29,65,81,80,65,59,55,27,63,42,67,55,61,85,87,61,82,80,95,47,82,59,48,97,1,8592,Terrence Ross
867,80,78,76,70,57,25,50,77,69,75,61,66,77,79,79,61,78,78,75,39,69,71,80,58,77,83,74,74,74,40,29,75,64,50,30,60,84,72,60,77,70,83,35,80,60,63,91,3,8270,Devean George
868,82,78,54,43,68,75,28,54,79,78,63,53,54,63,73,72,78,82,43,81,25,44,83,49,65,71,84,63,63,55,57,74,83,78,77,74,89,72,74,62,40,90,73,88,53,90,69,0,1412,Al Horford
869,78,78,74,66,45,46,30,69,75,70,50,70,79,79,73,80,74,78,60,55,71,75,65,60,72,75,83,70,65,64,52,68,30,60,30,66,84,80,66,78,73,80,25,81,69,63,78,3,8224,Shandon Anderson
870,82,78,50,42,56,65,40,50,80,55,74,66,67,67,74,70,75,77,50,80,36,68,75,48,54,76,80,66,59,44,48,74,84,77,68,77,80,79,77,65,41,85,65,86,63,79,63,0,8733,Markieff Morris
871,84,78,40,37,77,84,30,49,70,74,84,66,52,66,73,84,78,75,29,80,26,53,84,55,71,73,89,59,71,47,64,73,86,75,76,79,88,77,79,54,32,81,74,88,51,75,41,0,809,Pau Gasol
872,80,78,87,76,47,46,45,70,62,45,49,65,94,76,85,79,64,66,73,49,79,74,85,34,73,85,80,53,50,52,31,58,55,58,44,64,84,82,64,77,77,85,55,82,60,44,97,3,8424,Gerald Green
873,82,78,45,48,49,85,26,81,58,36,86,61,51,68,78,88,46,95,40,64,56,43,71,60,58,80,71,53,73,64,42,60,85,84,75,80,81,82,72,72,40,93,71,88,55,85,70,0,1511,Kevin Love
874,79,78,66,71,37,44,37,66,77,72,47,65,52,79,86,81,75,84,80,64,63,71,87,31,81,92,80,65,67,59,65,77,54,61,46,50,85,79,50,65,72,77,37,85,68,36,66,3,2492,Khris Middleton
875,80,78,74,71,45,64,45,59,42,80,53,49,80,72,78,88,82,80,85,52,58,47,40,37,85,85,70,81,75,54,40,81,50,60,55,80,70,63,80,68,57,95,55,70,81,45,80,3,8665,Trevor Ariza
876,80,78,68,66,39,69,34,69,74,64,54,75,69,78,76,75,67,86,68,50,63,73,84,31,72,73,75,52,66,68,60,69,52,59,34,64,88,77,64,78,76,95,34,79,57,42,75,2,1958,Gordon Hayward
877,80,78,69,70,35,58,30,88,77,70,70,45,40,75,72,94,68,85,54,59,80,71,85,37,64,92,83,63,74,70,63,70,43,58,36,56,90,79,56,70,66,80,25,72,59,58,60,2,8199,Mike Miller
878,80,78,72,76,55,72,30,72,71,70,74,72,55,75,68,72,77,76,59,70,61,67,80,67,59,77,75,56,68,65,32,72,74,45,30,54,84,77,54,58,50,92,25,85,64,68,63,0,8298,Eduardo Najera
879,75,78,82,79,56,38,30,57,71,55,53,79,36,80,82,78,72,84,71,28,77,71,65,36,71,77,73,70,84,82,80,70,38,45,28,67,88,76,67,81,84,89,25,75,61,35,71,2,8664,Jeremy Lin
880,72,78,82,80,25,45,25,71,74,70,41,49,30,77,75,73,76,70,72,54,73,75,70,31,77,76,79,78,83,84,74,76,29,39,27,68,92,82,68,84,86,92,25,75,67,40,75,2,8187,Tyronn Lue
881,80,78,70,49,61,82,40,45,55,35,85,67,60,57,68,80,61,75,60,52,30,30,85,84,54,55,75,53,72,35,35,60,82,75,79,58,94,84,58,88,43,90,75,75,64,89,75,1,8494,Trevor Booker
882,81,78,64,53,35,74,35,84,68,70,80,57,46,47,89,74,73,80,58,72,57,60,85,68,62,86,74,58,41,40,37,64,68,68,62,60,92,75,60,62,52,85,56,85,58,65,59,0,8284,Jeff Turner
883,72,78,90,82,45,41,25,88,78,35,59,55,30,78,83,90,50,85,64,25,88,82,85,35,59,90,84,48,82,84,78,52,25,32,25,66,88,80,66,88,91,92,25,80,64,32,70,2,20340,Yogi Ferrell
884,78,78,75,65,40,50,35,80,84,65,52,36,45,79,86,76,72,65,75,35,70,84,75,31,75,92,92,52,68,64,31,74,39,63,51,52,85,90,52,74,76,90,35,78,59,48,74,3,20210,Allen Crabbe
885,79,78,80,82,35,40,30,84,68,60,62,48,42,77,82,67,70,81,70,33,76,77,80,41,70,86,82,58,70,77,70,70,32,41,25,70,84,70,70,78,82,90,40,80,64,31,74,2,8269,Sasha Vujacic
886,79,78,64,68,56,50,40,79,55,80,68,64,75,71,63,82,81,72,84,55,42,57,30,41,84,84,84,74,46,54,37,81,44,51,35,75,70,94,80,66,58,88,40,75,73,42,76,3,8438,Thabo Sefolosha
887,80,78,64,68,51,55,35,65,78,50,48,60,50,84,70,68,65,70,57,50,36,67,80,53,62,79,86,62,65,53,33,64,62,68,62,59,90,90,59,70,68,90,50,86,63,75,63,0,8666,T.J. Warren
888,77,78,59,64,37,27,44,93,84,75,38,58,59,74,85,84,72,80,64,40,85,80,75,36,72,95,85,72,61,60,60,70,25,51,25,62,84,81,62,65,68,85,44,84,58,42,65,3,8257,Hubert Davis
889,83,78,47,35,61,80,40,25,77,70,80,73,52,68,61,85,84,97,47,73,25,63,60,76,80,28,89,60,64,58,31,84,55,57,63,80,88,80,80,55,34,80,65,95,67,65,58,4,8129,Anderson Varejao
890,77,78,70,75,40,51,30,85,87,70,53,61,55,74,86,70,64,75,58,33,86,84,90,38,58,87,90,58,60,58,50,60,25,51,25,60,85,83,60,77,82,85,25,84,65,55,60,2,8382,Dell Curry
891,76,78,81,76,48,44,30,81,77,40,48,60,40,84,82,84,54,80,75,35,80,80,75,38,62,85,84,50,67,72,45,59,34,46,38,54,82,80,67,79,80,90,30,85,63,54,80,2,20071,Jamal Murray
892,82,78,58,35,62,82,30,40,62,50,85,38,55,68,81,82,79,90,37,78,30,41,75,77,59,75,77,57,40,35,66,56,67,70,72,64,90,94,64,60,56,85,65,90,71,74,45,0,8672,Nikola Jokic
893,82,78,60,43,71,77,43,26,31,63,68,72,73,74,64,71,68,83,58,73,26,26,78,63,65,26,67,73,56,33,30,70,83,69,79,64,88,81,69,69,47,84,88,90,58,83,74,4,1952,Derrick Favors
894,75,78,87,84,45,29,25,69,77,50,50,74,30,84,81,75,51,90,71,31,56,79,70,32,68,75,86,44,86,85,71,70,31,36,25,55,78,80,55,88,90,94,25,86,73,39,74,2,8230,Devin Harris
895,74,78,86,80,35,36,70,54,60,45,43,67,90,84,75,80,50,77,54,27,57,67,75,35,54,62,68,45,82,83,87,55,25,44,36,57,74,75,57,87,94,91,25,77,83,50,98,2,8327,Robert Pack
896,82,78,72,70,50,58,30,80,80,50,64,60,50,75,86,63,64,60,60,52,75,74,80,41,71,81,81,50,70,62,42,67,64,61,42,53,85,77,53,74,74,85,50,80,52,36,53,0,8258,Keith Van Horn
897,81,78,46,37,56,76,35,27,54,70,79,72,65,55,78,78,70,95,46,70,25,28,70,83,54,37,84,66,69,29,28,70,79,69,77,70,86,75,70,69,37,85,75,81,63,80,65,0,8341,Tyler Hansbrough
898,75,78,77,79,35,43,25,84,79,70,47,52,25,80,84,70,70,78,52,25,80,82,70,30,69,90,84,65,89,84,81,72,25,40,25,60,70,84,60,78,82,85,25,82,59,25,61,2,8466,Steve Blake
899,83,78,54,40,58,82,45,72,74,45,84,50,52,57,85,70,62,52,40,63,57,51,80,68,59,78,82,50,68,54,32,62,77,76,74,49,87,85,49,63,39,76,75,81,61,58,52,0,8367,Charlie Villanueva
900,75,78,72,75,35,31,25,77,83,65,45,71,25,60,72,82,60,82,66,25,79,83,80,29,66,90,88,56,82,80,77,64,25,29,25,65,84,84,65,74,81,86,25,65,90,40,68,2,8103,Mike Dunleavy
901,82,78,26,42,37,50,40,86,80,70,47,60,48,54,76,68,70,84,30,70,78,58,90,43,67,87,85,60,61,60,48,68,68,62,70,60,95,82,60,42,38,85,50,89,58,69,32,0,8396,Matt Bullard
902,70,78,88,82,25,29,25,79,77,40,46,52,25,82,84,70,63,71,58,27,83,81,75,41,58,85,82,47,80,82,74,65,25,40,25,60,76,82,60,83,92,84,25,73,63,51,78,2,8468,Damon Stoudamire
903,73,78,85,84,32,31,25,72,79,40,56,64,25,80,79,72,60,63,56,25,80,82,80,38,62,81,83,51,85,84,62,60,28,40,27,48,80,79,48,88,94,85,25,82,63,43,77,2,8356,Bobby Jackson
904,77,78,58,72,27,33,30,87,81,45,42,60,65,79,83,70,64,73,54,53,82,74,90,28,60,90,89,64,82,72,42,62,34,54,28,60,94,79,60,59,49,83,25,86,58,33,69,2,8409,Marco Belinelli
905,82,78,60,36,50,88,40,46,86,40,85,66,51,55,68,37,60,95,60,64,31,64,65,86,54,71,88,52,64,25,32,60,65,60,67,58,80,85,58,67,42,77,60,83,63,76,60,0,8128,Drew Gooden
906,79,78,59,66,47,52,25,93,81,75,48,45,25,70,87,73,74,80,55,43,80,49,85,25,73,93,89,70,80,75,35,74,28,56,25,49,88,87,49,56,39,94,25,88,55,45,57,0,20352,Kyle Korver
907,80,78,32,35,56,85,40,25,34,60,80,87,60,51,70,90,82,96,32,80,25,27,65,91,74,25,55,60,58,25,28,83,62,52,50,78,84,87,78,71,35,80,90,89,58,90,60,4,8143,Leon Powe
908,83,78,30,28,57,88,40,37,70,65,84,70,42,67,84,74,70,50,25,70,27,48,80,86,62,51,79,59,58,55,45,65,82,63,78,62,88,80,62,38,25,85,64,88,56,80,30,0,8115,Dave Corzine
909,76,78,77,77,27,41,30,80,81,35,50,71,43,74,86,79,49,72,54,40,82,82,80,32,54,85,86,58,64,70,38,58,45,55,30,53,75,90,53,74,74,85,25,75,59,42,72,2,8410,Gary Neal
910,74,78,79,79,25,25,25,88,76,50,37,50,25,68,89,75,61,77,64,31,82,80,85,41,64,96,84,45,72,75,67,63,25,29,25,61,92,79,61,79,81,94,25,71,64,30,60,2,8100,Craig Hodges
911,85,78,34,43,51,82,40,51,63,55,83,74,42,57,79,74,75,75,34,78,52,60,85,81,58,50,66,68,32,32,29,61,76,67,74,58,81,84,58,39,32,84,80,88,59,70,38,0,8214,Matt Geiger
912,84,78,54,35,92,84,30,25,42,75,82,75,51,68,58,65,84,63,45,82,25,25,55,80,73,25,68,75,37,37,34,73,80,59,74,73,84,76,73,65,25,85,70,94,73,65,49,4,8370,Darko Milicic
913,82,78,32,41,84,80,40,25,31,85,83,67,45,60,62,85,88,83,32,87,25,26,60,68,75,25,44,66,54,35,33,63,72,59,74,80,80,89,80,32,25,85,85,94,57,95,52,4,8145,Kendrick Perkins
914,83,78,57,40,70,80,45,27,38,75,82,75,65,72,73,84,75,88,57,78,25,34,60,74,58,34,45,68,40,41,33,59,48,50,45,55,84,77,55,59,45,70,95,88,61,60,70,4,8368,John Salley
915,84,78,25,35,90,83,45,25,41,85,80,70,49,50,47,75,84,85,28,85,25,36,60,74,64,25,45,47,59,32,27,58,70,69,74,77,80,82,85,42,35,85,85,86,57,84,60,4,8299,Brendan Haywood
916,83,78,47,38,72,84,30,38,50,75,83,58,60,53,71,70,80,65,48,84,25,41,35,87,60,70,74,51,58,31,36,62,68,62,60,59,60,77,59,56,38,79,65,87,60,60,52,0,8242,Jason Thompson
917,83,78,25,28,90,94,40,25,38,70,82,70,60,50,66,75,85,75,25,85,25,29,80,72,68,25,40,68,35,34,29,72,74,40,77,60,90,74,60,50,32,69,96,90,60,74,49,4,8102,Ervin Johnson
918,82,78,26,26,60,85,55,25,33,80,82,75,60,45,59,85,84,80,25,82,25,30,75,79,70,25,35,66,32,39,32,75,74,60,75,55,90,84,55,27,25,85,85,94,28,87,45,4,8144,John Thompson
919,84,78,29,34,85,87,45,25,29,85,87,72,46,37,56,58,86,60,29,85,25,25,55,85,65,28,35,78,40,45,34,71,62,38,74,70,78,74,82,37,28,80,75,84,55,80,45,4,8101,Alton Lister
920,84,78,25,32,78,82,35,25,34,80,84,75,40,48,67,84,82,55,25,78,25,25,85,86,54,25,38,44,30,32,28,52,78,69,82,57,96,74,74,36,25,82,69,86,55,80,30,0,8313,Todd MacCulloch
921,77,77,74,72,35,50,40,74,74,75,46,70,66,74,82,85,73,84,74,66,58,72,80,48,74,78,78,70,61,60,41,73,55,55,25,73,84,77,73,78,73,88,48,79,65,80,77,3,8328,Bryant Stith
922,79,77,73,88,50,70,40,48,82,65,67,54,63,82,83,90,70,88,73,48,41,81,75,36,74,64,83,55,78,75,71,72,50,52,31,68,82,85,68,72,87,82,40,88,63,60,70,2,8582,Evan Turner
923,80,77,67,74,47,70,45,71,63,65,68,53,75,74,77,82,77,82,77,58,73,61,60,45,78,76,72,62,64,52,37,66,64,76,45,78,70,81,78,69,69,87,50,83,59,65,81,3,20061,Wilson Chandler
924,81,77,72,60,57,74,40,72,69,75,72,65,70,68,74,86,78,82,70,75,52,58,55,47,79,80,79,75,66,54,37,80,54,64,48,68,85,63,68,66,60,85,55,72,61,75,63,3,8355,Al-Farouq Aminu
