,_id,Name,Position,Secondary position,Height,Overall,Open_shot_mid,Contested_shot_mid,Off_dribble_shot_mid,Open_shot_3pt,Contested_shot_3pt,Off_dribble_shot_3pt,Shot_IQ,Free_throw,Offensive_consistency,Shot_close,Standing_layup,Driving_layup,Standing_dunk,Driving_dunk,Contact_dunk,Draw_foul,Post_control,Post_hook,Post_fadeaway,Hands,Ball_control,Passing_accuracy,Passing_vision,Passing_IQ,Speed_with_ball,Speed,Acceleration,Vertical,Strength,Stamina,Hustle,Overall_durability,On-ball_defense_IQ,Low_post_defense_IQ,Pick_&_roll_defense_IQ,Help_defense_IQ,Lateral_quickness,Pass_perception,Reaction_time,Steal,Block,Shot_contest,Defensive_consistency,Offensive_rebound,Defensive_rebound,Boxout,Potential,Intangibles
830,8158,Reggie Williams,SF,SG,79,79,76,71,66,70,62,64,88,75,80,82,76,80,60,82,40,61,74,40,62,84,70,70,66,71,65,73,68,72,50,83,75,80,77,55,76,70,77,56,77,69,56,77,70,46,54,53,87,88
831,8256,Derek Harper,PG,SG,76,79,82,71,76,80,75,79,85,78,70,79,82,82,25,47,30,58,48,36,55,77,83,82,73,81,83,80,81,63,56,88,85,81,80,47,81,80,85,80,77,75,32,77,80,32,41,29,87,70
832,8354,J.R. Smith,SG,SF,78,79,73,75,74,85,84,78,84,63,80,82,86,85,40,94,75,37,45,25,62,83,74,78,42,74,80,86,84,92,52,88,72,79,77,45,75,73,77,62,74,63,42,74,50,35,45,44,79,84
833,8408,Robert Horry,SF,PF,82,79,74,67,54,84,82,54,75,78,70,80,84,70,85,70,35,57,65,60,65,80,64,55,57,54,47,62,62,70,60,82,72,83,72,78,73,74,62,74,73,75,60,73,70,69,72,65,85,80
834,8450,Trenton Hassell,SG,C,77,79,91,84,85,70,42,44,92,79,75,90,83,78,40,70,45,64,68,60,73,88,77,85,45,79,70,74,73,69,50,89,56,79,76,51,78,71,68,74,68,57,56,68,80,42,47,41,79,80
835,20406,Taurean Prince,SF,PF,80,79,85,74,47,89,87,42,85,88,80,82,88,85,75,75,40,54,51,52,45,78,68,50,36,55,62,77,76,84,60,88,85,81,74,64,71,68,80,81,61,65,61,61,60,43,69,61,79,78
836,20292,Dion Waiters,SG,SF,76,79,82,70,78,86,84,82,64,72,85,85,89,86,40,85,55,62,48,46,53,73,79,68,70,60,79,76,80,78,64,81,70,80,75,55,76,59,78,65,68,61,55,68,50,32,51,36,79,78
837,20305,Nerlens Noel,C,PF,83,79,70,45,37,41,25,25,82,80,60,88,82,68,90,75,45,67,64,62,62,79,46,59,59,82,35,72,67,74,60,84,90,76,65,83,79,85,64,74,85,83,78,85,60,84,81,80,80,70
838,8449,Corey Brewer,SF,SG,81,79,79,68,66,80,68,59,75,75,60,70,79,78,40,85,50,63,46,44,57,82,72,65,40,60,80,82,80,80,60,89,80,82,80,58,81,80,80,79,80,75,47,78,75,38,48,40,79,70
839,20083,Goran Dragic,PG,,75,79,83,79,81,82,72,73,85,75,85,83,92,90,25,45,25,64,39,25,60,76,82,84,78,85,85,78,80,72,44,87,85,83,73,32,74,74,71,70,76,61,40,72,70,38,51,41,79,64
840,20380,Tony Snell,SF,,79,79,86,74,78,90,88,75,82,83,80,80,85,79,35,75,35,44,43,33,48,80,74,58,31,54,64,70,70,72,48,81,85,82,78,40,77,74,80,77,82,57,46,77,75,45,75,74,79,70
841,8578,Kenny Anderson,PG,,72,79,80,74,78,78,74,75,80,79,75,75,85,82,25,40,40,65,41,47,63,80,95,83,78,80,94,84,80,65,35,90,65,87,75,30,72,76,75,78,64,78,29,64,65,37,34,65,94,80
842,8297,Jerry Stackhouse,SG,SF,78,79,84,71,75,83,75,72,82,85,85,82,80,82,40,65,45,69,66,50,70,85,81,64,53,68,75,78,76,79,54,80,85,80,64,51,68,65,60,65,50,62,54,50,65,51,41,45,85,80
843,8667,Harrison Barnes,SF,PF,80,79,90,80,79,86,56,59,75,76,40,82,79,78,55,81,55,56,48,48,67,80,74,43,34,77,75,81,67,98,70,92,78,81,75,54,70,65,75,65,72,58,35,72,60,46,56,66,80,88
844,8700,Otto Porter,SF,PF,80,79,91,86,74,81,78,55,88,79,80,74,85,82,45,57,40,52,58,65,67,84,74,62,34,54,63,59,64,73,48,90,80,78,73,56,70,66,75,64,69,69,51,69,45,58,70,74,79,80
845,20235,Rodney Hood,SG,PG,80,79,89,86,84,89,84,84,92,81,80,84,83,80,40,40,40,69,59,50,58,89,69,64,43,68,74,65,71,69,37,80,76,83,80,58,81,72,79,74,60,58,35,60,75,31,56,30,85,60
846,8197,Antoine Walker,SF,PF,80,79,77,75,69,81,75,69,75,63,70,85,88,75,30,55,30,60,70,52,78,93,75,54,49,51,68,69,67,70,75,85,70,85,80,65,59,67,75,60,70,58,50,70,60,64,69,70,79,80
847,8351,Trevor Ariza,SF,PF,80,79,78,64,59,85,59,58,70,78,40,79,70,72,55,85,45,49,50,55,60,88,71,54,40,75,57,68,74,80,45,95,80,80,85,52,81,82,85,81,80,81,45,80,80,37,53,64,79,70
848,8340,George Johnson,PF,C,79,79,74,65,51,58,41,27,88,83,80,82,90,70,85,65,45,78,72,75,68,66,48,54,42,54,51,64,62,70,71,85,70,77,68,76,76,82,53,77,62,58,87,62,80,70,66,73,79,94
849,8350,Marcus Thornton,PG,SG,74,79,84,84,82,82,81,78,84,81,85,80,89,90,25,49,30,77,52,30,62,84,79,58,49,49,86,84,87,80,60,92,80,82,66,35,72,74,66,73,59,67,32,59,65,43,53,37,83,84
850,8198,Ray Allen,SG,SF,77,79,83,74,70,88,85,80,90,88,80,82,85,80,25,66,35,65,60,44,55,94,74,62,40,70,71,71,70,78,54,85,81,82,73,46,71,70,75,63,65,63,40,65,60,37,50,49,95,84
851,20243,Cory Joseph,PG,SG,75,79,89,85,84,81,70,41,88,85,80,85,90,87,25,30,25,67,29,27,39,92,85,82,68,84,84,80,75,65,40,95,70,84,84,54,78,71,84,59,68,63,43,68,70,41,53,45,79,71
852,8406,George Hill,PG,,75,79,74,67,71,85,70,67,88,76,80,88,75,79,25,45,26,70,38,33,61,85,80,84,74,85,85,82,84,88,52,95,85,78,70,48,71,70,70,70,66,62,37,66,50,37,50,49,79,85
853,1967,Eric Bledsoe,PG,,73,79,76,61,73,75,29,69,84,74,89,79,80,78,26,67,39,71,26,26,34,82,80,76,70,82,90,86,89,88,55,85,94,80,77,34,74,76,79,76,71,77,49,71,74,28,46,44,84,74
854,8185,Marvin Williams,PF,SF,81,79,75,62,54,85,89,32,86,83,85,96,92,70,50,80,40,50,65,70,73,74,69,44,34,70,75,84,75,62,50,83,77,74,60,62,62,67,57,65,64,59,67,64,45,54,72,82,79,92
855,20058,Julius Randle,PF,C,81,79,59,38,42,68,33,37,74,72,70,80,86,79,65,75,50,75,70,74,60,80,75,62,70,74,71,75,75,69,81,80,90,83,58,65,59,60,58,52,71,59,50,71,45,63,94,90,79,90
856,20056,Julius Randle,PF,C,81,79,59,38,42,68,33,37,74,72,70,80,86,79,65,75,50,75,70,74,60,80,75,62,70,74,71,75,75,69,81,80,90,83,58,65,59,60,58,52,71,59,50,71,45,63,94,90,79,90
857,20405,Richaun Holmes,PF,,82,79,87,84,42,84,78,30,88,65,85,78,92,78,65,75,40,64,69,84,57,85,58,42,35,54,44,65,60,81,60,80,75,82,58,66,58,62,56,55,60,63,83,80,45,70,84,80,79,90
858,20179,Mason Plumlee,C,,83,79,71,34,27,27,27,27,88,80,70,70,95,79,80,80,45,79,73,75,70,81,37,65,73,72,64,65,48,75,68,78,92,83,66,79,71,77,48,68,70,60,68,70,75,70,80,82,79,80
859,8493,Paul Pierce,SF,PF,79,79,92,82,86,76,72,44,88,82,70,80,70,70,30,55,30,55,70,60,78,85,75,68,36,75,64,68,67,60,70,85,60,86,75,65,72,70,70,60,70,60,51,70,70,30,64,58,97,90
860,20412,Vince Carter,SF,SG,78,79,73,70,67,90,84,76,98,73,90,84,85,84,50,80,50,50,64,46,71,80,70,70,43,69,70,70,69,80,57,81,48,79,60,60,64,58,58,51,64,63,63,64,45,38,58,57,94,74
861,8606,Omri Casspi,SF,PF,81,79,54,32,33,90,80,73,94,80,85,85,83,80,50,75,50,75,62,64,65,84,72,48,34,64,54,74,70,75,60,90,85,80,73,44,72,43,65,64,64,70,42,52,70,58,76,75,79,94
862,8281,Donald Royal,SF,SG,80,79,74,70,64,34,28,25,88,81,75,74,84,83,61,80,65,85,50,54,58,92,70,62,55,61,65,74,72,74,63,81,80,78,72,55,70,70,72,72,65,59,40,65,75,58,68,65,79,92
863,8579,Raymond Felton,PG,SG,73,79,78,74,76,78,68,77,84,81,75,84,86,87,25,35,30,72,40,38,61,77,90,81,76,80,94,80,81,74,57,88,72,81,62,30,71,64,78,68,68,62,40,68,40,34,52,48,79,80
864,8339,Dahntay Jones,SF,SG,78,79,84,74,80,80,51,68,88,84,85,79,80,74,50,50,50,75,35,65,58,72,65,65,40,70,70,79,78,70,60,90,72,70,78,60,79,84,68,75,68,59,25,68,70,29,47,37,79,85
865,8677,Zach LaVine,SG,PG,77,79,74,62,63,83,72,76,88,79,75,68,88,83,60,97,35,67,38,44,58,80,79,76,67,76,81,81,82,97,44,92,80,83,60,49,61,64,66,45,52,61,40,52,40,32,50,57,79,94
866,8086,Andre Miller,PG,,74,79,84,78,79,69,30,41,85,82,75,85,87,85,25,25,25,68,70,55,70,72,84,84,82,86,82,77,78,65,54,90,60,94,70,52,74,77,70,60,73,63,25,73,65,40,48,39,88,85
867,20333,Tim Hardaway Jr.,SG,SF,78,79,87,84,78,88,87,85,85,87,85,78,90,88,35,85,50,66,38,36,53,71,76,80,44,84,72,74,75,78,55,81,83,83,62,45,64,63,56,58,55,59,42,55,40,33,49,27,79,50
868,2336,Kemba Walker,PG,,73,79,76,63,74,79,64,73,91,79,92,66,88,84,25,25,25,81,29,25,54,76,82,88,66,82,92,83,88,81,50,93,90,86,69,26,72,66,69,71,69,63,45,69,54,29,47,44,85,82
869,1548,Marc Gasol,C,,85,79,79,75,53,58,36,27,75,77,79,82,74,65,74,52,34,71,75,84,67,74,38,54,62,68,39,50,26,38,89,97,84,78,78,89,82,84,44,68,88,55,69,90,84,36,70,71,87,89
870,8440,Sam Perkins,PF,C,81,79,79,64,52,87,80,64,86,82,80,80,84,50,70,55,40,69,68,75,74,84,37,47,37,46,30,45,40,46,74,85,78,85,70,76,75,77,40,75,76,65,57,76,85,61,68,65,84,88
871,20378,Tyler Ulis,PG,SG,70,79,90,87,89,84,84,84,48,83,85,88,88,85,25,25,25,68,32,25,45,78,88,80,80,84,95,90,92,81,35,80,80,80,67,34,57,50,74,74,72,83,30,72,35,36,39,27,79,40
872,20174,Nick Young,SF,,79,79,86,80,84,88,85,86,64,83,60,80,78,76,40,70,40,74,61,38,69,74,78,45,30,44,72,72,74,97,51,85,66,79,75,54,72,53,75,70,63,85,37,63,60,32,47,37,79,74
873,8282,Bo Outlaw,PF,SF,80,79,82,79,51,50,37,32,84,55,80,84,92,56,80,56,40,65,78,74,68,84,43,34,34,38,37,58,47,74,82,90,88,76,72,80,60,84,47,68,74,61,76,70,80,74,79,75,79,88
874,8346,Jarrett Jack,PG,,75,79,86,82,82,78,71,76,88,87,80,92,84,82,25,31,25,64,36,31,49,84,83,83,82,83,90,82,83,60,55,85,70,78,64,58,67,68,64,45,62,63,40,62,40,30,61,33,79,70
875,20057,D'Angelo Russell,PG,,77,79,76,70,75,84,51,82,87,74,75,88,85,82,25,45,26,65,40,35,55,81,85,80,81,80,84,81,84,71,54,88,65,82,58,40,55,59,68,79,70,67,37,70,35,36,52,58,86,95
876,8353,Greivis Vasquez,PG,SG,78,79,82,62,80,79,72,74,75,82,80,82,73,75,25,28,25,68,61,57,61,80,84,84,88,90,84,78,77,54,38,90,81,88,63,44,64,62,63,59,66,58,25,66,60,31,50,49,79,85
877,20379,Bojan Bogdanovic,SF,SG,80,79,77,71,70,95,84,82,85,88,75,88,90,85,40,70,40,53,64,49,60,70,65,60,38,62,69,66,66,72,60,89,85,83,68,54,62,64,58,62,60,56,30,58,55,33,55,50,79,70
878,20105,Taj Gibson,PF,C,81,79,84,74,48,27,25,25,65,69,40,92,89,65,85,65,40,68,75,84,75,77,35,33,60,54,39,59,52,58,80,84,85,82,74,84,78,84,57,62,58,58,68,86,75,74,82,80,79,71
879,8481,Tom Tolbert,PF,C,79,79,72,66,52,70,43,31,95,74,85,87,89,66,75,55,45,75,73,72,68,88,57,46,33,46,37,54,54,57,70,85,85,76,55,74,60,70,54,52,68,64,56,65,70,82,78,84,79,92
880,20294,Sam Dekker,SF,PF,81,79,80,78,74,87,84,70,74,71,80,87,92,88,40,85,65,54,45,30,50,71,75,45,38,52,65,75,76,75,65,85,80,81,63,40,64,56,65,62,58,62,53,58,45,48,69,50,79,86
881,8581,Ricky Rubio,PG,,76,79,74,57,69,74,64,66,82,85,60,60,71,77,25,25,25,68,26,25,40,86,90,87,88,87,88,75,81,60,27,88,73,80,81,32,74,76,78,90,82,90,35,76,65,35,61,50,79,70
882,8696,Dennis Schroder,PG,,73,79,85,68,80,71,71,54,82,79,70,61,88,87,25,45,30,71,27,25,38,81,84,84,81,82,94,86,92,74,46,93,90,80,68,34,69,72,70,67,64,67,35,64,60,33,54,25,79,88
883,20180,Tyler Johnson,SG,PG,76,79,88,80,84,85,60,55,92,84,90,84,88,86,30,75,30,62,30,35,42,78,72,70,61,74,76,78,73,82,30,80,84,81,64,35,65,62,60,58,72,63,55,72,40,37,64,35,79,88
884,8397,Mario Elie,SG,SF,77,79,86,79,81,88,81,76,88,90,80,89,83,79,30,58,30,72,25,25,55,75,74,73,74,72,69,60,64,54,69,77,72,84,58,62,61,65,58,51,65,62,32,65,65,35,50,48,79,80
885,8159,Larry Drew,PG,SG,73,79,82,80,81,74,67,69,85,84,85,85,80,80,25,25,25,68,25,25,29,74,85,85,80,86,84,80,80,70,48,85,75,79,77,40,79,74,65,70,65,61,27,65,75,31,41,31,81,70
886,8296,Nick Van Exel,PG,SG,73,79,86,81,85,84,81,83,86,76,85,78,82,82,25,27,25,60,25,25,40,86,82,75,72,74,90,82,86,81,45,95,85,83,64,25,70,62,64,72,60,58,27,60,55,34,48,32,89,70
887,20103,Ryan Anderson,PF,,82,79,84,83,72,92,84,67,92,87,85,84,87,74,60,40,51,70,80,63,86,83,35,52,29,70,40,40,38,48,66,79,58,78,61,69,58,68,38,66,62,55,46,62,50,61,60,70,79,78
888,8085,Elton Brand,C,,81,79,88,80,35,35,27,25,83,78,80,86,88,60,40,58,40,60,80,82,80,86,45,30,45,30,31,52,48,52,80,85,85,90,70,74,72,77,42,62,74,75,72,74,70,80,81,84,79,86
889,8380,Amir Johnson,PF,C,81,79,73,44,37,61,30,25,90,57,65,95,86,59,65,69,40,56,69,71,70,80,38,45,43,54,38,52,52,73,69,83,94,83,62,63,81,80,52,55,74,61,75,80,70,80,84,83,79,80
890,20109,Louis Williams,SG,,73,79,82,79,81,83,79,82,84,83,85,77,82,79,25,45,25,80,30,25,60,77,83,76,71,72,86,79,85,72,31,80,56,76,66,25,71,60,66,48,64,79,42,64,55,30,47,33,79,58
891,20070,Tim Frazier,PG,,73,79,77,72,76,82,78,74,76,71,80,79,80,80,25,69,30,66,25,25,31,76,84,88,86,89,85,85,86,86,32,80,78,83,58,25,61,63,58,66,65,64,31,65,29,45,53,40,79,84
892,1413,Mike Conley,PG,,73,79,73,64,68,73,50,71,84,77,64,77,78,76,25,25,25,57,25,25,34,78,81,86,71,87,88,83,86,95,40,94,85,82,81,25,79,74,79,74,70,59,39,70,74,27,42,32,85,87
893,20102,Evan Fournier,SG,SF,79,79,70,69,67,91,75,81,84,84,80,82,88,86,25,55,30,66,36,30,45,76,76,70,64,76,68,72,72,63,40,92,80,86,74,38,73,70,69,72,54,62,25,54,65,35,45,35,79,94
894,2387,Isaiah Thomas,PG,,69,79,74,67,74,75,65,69,92,81,89,59,88,84,25,25,25,83,25,25,34,86,85,89,71,88,94,87,94,81,45,97,97,91,63,25,64,62,58,74,54,57,26,54,54,28,39,26,85,79
895,20373,Jusuf Nurkic,C,,84,79,68,52,38,27,26,26,84,80,70,90,82,47,75,40,35,70,76,78,60,84,30,70,74,85,31,43,32,40,87,90,60,79,53,84,50,88,32,54,80,78,93,88,55,85,88,89,79,70
896,2763,C.J. McCollum,SG,PG,76,79,86,78,80,90,70,88,84,79,86,81,84,78,26,36,35,57,28,34,42,74,77,70,66,71,86,83,84,80,60,98,95,77,62,31,64,65,50,46,50,59,36,50,56,30,41,27,84,76
897,8687,Joel Embiid,C,,84,79,80,54,45,76,35,30,66,69,50,82,88,57,80,55,45,60,70,78,70,74,30,25,30,58,39,61,48,68,83,80,70,75,68,75,70,74,40,64,75,70,85,75,50,80,80,82,84,85
898,8684,Devin Booker,SG,SF,78,79,82,78,68,85,79,74,92,84,85,78,82,80,30,50,26,70,30,28,38,71,72,64,62,68,80,80,81,65,42,90,70,81,68,38,62,60,76,62,58,58,45,58,50,32,46,40,84,90
899,8479,Mike Dunleavy,SF,SG,81,79,80,77,68,88,75,74,95,78,70,75,88,75,25,55,30,48,50,42,61,83,72,68,48,67,64,72,70,69,45,86,65,73,68,52,65,67,60,64,53,58,50,53,50,31,52,57,80,90
900,20090,Sean Kilpatrick,SG,,76,79,89,84,87,84,85,79,92,89,90,87,88,85,40,54,40,74,40,31,46,84,74,62,64,58,84,83,81,75,33,92,64,80,48,33,44,42,48,58,48,58,32,48,25,34,65,35,79,67
901,8312,Brian Scalabrine,PF,SF,81,79,88,81,74,90,88,74,98,82,95,81,84,52,29,42,29,48,62,49,66,92,41,59,48,90,54,54,44,55,59,85,45,83,54,48,62,50,50,51,62,63,58,62,64,58,62,50,79,95
902,20096,Patrick Mills,PG,,72,79,86,84,85,90,83,89,92,81,85,79,85,84,26,26,26,49,26,26,37,73,80,74,71,79,90,88,87,66,51,82,70,82,60,27,63,61,60,61,60,60,29,60,35,36,43,28,79,77
903,20313,Seth Curry,SG,PG,74,79,86,82,85,91,82,84,82,81,80,91,68,75,25,36,30,50,30,27,35,69,82,82,74,84,83,79,81,68,41,89,75,80,58,25,54,54,43,55,43,73,33,43,35,45,74,65,79,80
904,1982,Hassan Whiteside,C,,84,79,71,32,34,25,25,25,87,56,77,79,87,61,87,63,77,63,68,73,30,77,27,37,25,42,37,70,62,58,68,75,93,66,67,81,74,87,40,52,87,50,89,90,82,77,86,87,86,71
905,8644,Joe Johnson,SF,PF,79,79,82,80,70,84,80,74,80,78,80,86,84,72,25,25,25,51,68,58,79,85,74,55,61,56,66,64,77,72,66,85,71,89,59,49,55,55,65,52,65,53,25,65,45,30,45,41,83,85
906,1538,DeAndre Jordan,C,,83,79,26,26,26,26,26,26,88,37,34,74,84,51,91,88,90,73,55,42,34,86,26,26,26,60,40,69,58,76,93,91,88,94,79,89,78,88,61,54,80,52,80,80,84,71,88,90,85,89
907,8467,Drazen Petrovic,SG,SF,77,79,87,85,82,92,90,84,90,83,80,85,85,64,30,57,30,77,25,25,51,77,68,63,54,63,79,69,65,40,60,85,85,79,52,42,60,58,52,59,57,65,27,57,60,51,40,31,85,90
908,8407,Tiago Splitter,C,,83,79,45,41,36,26,25,25,92,81,75,78,95,60,70,58,30,70,76,80,58,68,35,35,34,51,40,59,50,63,68,77,83,80,79,85,78,84,50,74,79,63,56,77,85,76,74,75,79,88
909,8294,Ian Mahinmi,C,,83,79,67,41,31,25,25,25,78,59,55,91,88,46,75,69,35,70,71,68,62,76,35,32,37,64,35,50,46,58,79,78,82,82,72,87,74,88,46,69,80,63,87,84,85,65,81,82,79,92
910,20082,Enes Kanter,C,PF,83,79,89,81,54,75,31,25,88,80,85,85,92,64,85,58,35,76,82,74,73,75,50,40,28,64,40,69,28,60,75,79,78,81,40,52,41,39,28,45,64,55,55,74,30,93,86,94,80,89
911,8268,Mel Counts,C,PF,84,79,77,68,59,62,51,37,86,81,85,82,94,60,79,43,40,72,80,84,70,78,33,50,54,55,30,44,41,47,80,82,80,80,48,65,60,52,34,48,48,60,45,48,60,84,89,85,82,81
912,8423,James Jones,SF,,80,79,84,75,52,90,88,66,95,81,80,80,85,70,25,58,30,68,36,29,60,78,60,59,29,70,70,79,76,75,42,85,85,76,63,38,68,60,53,64,52,59,57,52,65,35,50,36,79,90
913,8283,Sam Vincent,PG,SG,74,79,84,81,82,51,37,26,88,92,85,80,77,82,25,25,25,78,25,25,29,79,83,82,76,84,87,84,80,82,30,87,79,77,75,25,70,74,48,82,50,64,37,50,75,40,47,41,79,92
914,8580,D.J. Augustin,PG,,72,79,78,76,75,86,72,87,85,81,85,72,76,79,25,25,25,50,32,25,59,80,90,85,78,86,96,84,89,68,28,84,82,84,60,25,58,58,48,60,48,62,32,48,55,29,45,27,79,84
915,349,Dirk Nowitzki,PF,C,85,79,86,89,78,82,78,64,89,83,89,83,89,68,44,34,30,58,88,64,91,74,52,57,34,61,33,42,35,40,69,85,58,82,61,62,60,59,26,62,62,52,51,61,49,30,71,66,99,74
916,8280,J.J. Redick,SG,,76,79,87,84,70,94,90,80,90,89,90,78,76,74,25,25,25,65,25,25,50,80,75,74,36,70,69,74,73,70,27,88,80,80,63,35,78,63,63,62,70,58,30,70,45,27,41,33,79,85
917,20110,Troy Daniels,SG,SF,76,79,90,88,84,94,90,70,94,72,90,85,84,80,25,35,30,50,50,27,46,60,63,68,33,74,70,70,79,63,62,90,68,81,53,33,58,57,53,52,54,59,37,54,40,33,53,48,79,92
918,8352,Anthony Morrow,SF,SG,77,79,83,72,69,93,90,71,97,74,85,82,84,78,25,30,26,49,64,40,55,69,74,78,54,75,80,82,81,64,36,87,52,75,64,28,61,43,59,40,61,59,35,61,40,31,39,40,79,94
919,8186,Jim Davis,C,PF,81,79,60,54,42,28,25,25,85,76,55,88,92,65,79,44,40,75,79,60,48,82,32,44,40,49,27,44,38,58,85,84,60,90,70,84,76,82,32,54,58,68,50,58,75,87,89,88,79,85
920,8213,Kenny Gattison,PF,C,80,79,46,32,25,38,29,25,80,60,85,82,85,45,85,52,50,69,84,78,69,75,35,40,31,40,35,49,47,50,85,85,80,78,60,82,63,81,47,74,60,62,61,60,70,84,88,82,79,84
921,8607,Anthony Morrow,SF,SG,77,79,87,79,74,92,90,88,94,74,90,82,80,80,25,30,26,49,64,40,55,69,66,69,28,68,74,78,75,64,36,87,52,75,64,28,61,43,59,40,61,59,35,61,40,31,39,40,79,91
922,8609,Matt Bonner,PF,C,82,79,90,84,48,95,90,49,95,81,90,92,76,40,45,30,30,44,62,58,70,41,50,46,32,71,31,64,34,63,68,85,62,81,63,69,70,69,34,66,60,61,35,60,65,33,57,54,79,95
923,20411,Ivica Zubac,C,,85,79,85,37,30,26,25,25,84,68,80,92,94,78,80,60,30,64,63,86,74,80,35,45,31,47,38,40,37,75,68,80,75,80,50,64,51,60,45,40,55,58,83,65,35,87,88,89,79,73
924,8295,Shawn Bradley,C,,90,79,52,48,44,25,25,25,85,80,80,79,90,47,95,45,35,67,78,82,68,90,30,30,29,34,25,30,27,31,52,84,50,80,72,80,75,84,27,64,69,64,94,69,80,78,81,82,87,84
925,8451,Randy Breuer,C,PF,87,79,60,56,28,29,25,25,92,63,80,84,90,60,95,40,35,82,76,79,50,74,26,44,29,54,25,34,25,50,70,80,80,77,62,78,69,79,25,54,62,57,82,62,70,80,82,80,80,86
926,8255,Steve Novak,SF,,82,79,84,75,68,94,93,70,98,88,90,84,80,48,25,38,25,58,56,45,62,94,45,53,25,84,44,64,58,55,59,85,65,86,58,42,59,54,44,55,56,25,25,56,55,25,55,52,79,93
927,8365,Rick Mahorn,C,PF,82,79,35,29,26,25,25,25,95,74,80,82,92,40,85,40,40,65,78,55,55,68,35,38,29,35,25,33,31,35,88,85,85,79,75,85,70,84,31,85,65,58,62,65,90,80,84,83,79,93
928,8114,Will Perdue,C,PF,84,79,37,32,29,25,25,25,84,69,75,84,76,25,75,42,40,70,74,74,58,75,25,47,31,48,25,35,30,32,84,85,64,77,58,83,74,82,25,65,61,59,76,75,80,85,87,84,79,88
929,20308,Jaylen Brown,SF,SG,79,78,61,44,57,82,74,68,88,70,75,84,90,86,40,85,65,70,48,42,44,88,73,69,63,72,78,81,82,84,69,92,70,82,80,58,79,77,82,67,75,60,58,74,55,51,59,60,82,55
930,8081,Aaron McKie,PG,SG,77,78,89,84,88,74,64,63,90,76,70,78,88,84,55,62,35,65,55,37,57,80,80,79,73,79,84,77,74,62,60,87,80,83,75,66,74,63,71,66,70,71,30,70,70,33,57,45,80,85
931,8381,Dee Brown,PG,SG,73,78,83,78,80,85,73,76,83,73,70,82,85,79,40,85,45,52,48,31,71,82,77,70,66,74,80,80,80,94,50,88,88,82,72,30,74,70,66,71,61,73,50,61,70,42,44,40,83,84
932,8495,Charles Davis,SF,PF,79,78,75,74,72,67,65,60,85,82,65,80,82,79,50,75,50,70,60,50,64,80,70,67,52,65,64,65,66,62,73,80,64,75,76,60,74,75,74,74,55,61,35,55,75,66,72,70,78,90
933,8215,Josh McRoberts,PF,,82,78,82,49,61,83,74,30,87,73,85,80,81,74,70,73,40,46,55,66,63,75,68,67,74,82,65,61,64,65,60,92,84,80,69,72,74,77,50,64,69,62,47,69,65,46,64,73,78,83
934,8200,Billy Thompson,SF,PF,79,78,65,52,57,69,54,52,85,70,75,70,88,84,85,95,65,67,51,36,63,75,60,48,40,47,70,79,76,90,56,79,70,78,72,65,78,70,52,78,55,57,62,55,75,74,78,82,78,78
935,8160,Joe Bryant,SF,PF,81,78,78,72,51,68,60,48,84,79,85,82,89,80,69,77,40,69,82,53,59,75,66,58,53,56,59,67,67,66,48,81,70,82,72,70,62,74,58,68,60,65,50,60,70,74,74,70,86,84
936,8691,Emmanuel Mudiay,PG,,77,78,73,54,68,78,64,68,78,75,60,72,88,85,25,85,45,70,42,35,57,87,79,75,74,78,86,88,85,88,52,80,75,84,72,38,71,68,74,62,76,62,53,76,45,33,52,60,84,82
937,20133,Robert Covington,SF,,81,78,63,41,46,85,84,70,70,76,55,50,85,84,55,55,30,65,63,56,61,80,70,70,33,72,67,68,67,70,62,82,84,81,67,62,69,68,62,85,68,88,62,68,50,87,80,74,78,89
938,8697,Kent Bazemore,SF,,77,78,75,56,59,83,48,67,88,82,75,62,74,72,35,80,45,61,46,30,47,84,73,65,48,70,88,85,83,82,46,88,89,82,80,45,79,77,79,68,62,71,53,62,75,32,70,60,78,95
939,8734,Eric Gordon,SG,SF,76,78,80,74,72,90,63,84,87,85,80,81,82,84,30,70,30,57,50,35,63,86,74,59,54,65,84,84,81,82,65,92,78,75,75,42,74,73,75,68,73,61,45,73,50,28,42,25,78,75
940,8326,Chris Andersen,C,,82,78,57,51,44,58,54,50,85,67,55,60,91,50,95,95,45,75,68,50,40,40,35,27,29,62,53,65,60,81,68,85,97,75,81,79,84,83,43,70,94,61,87,94,80,86,80,82,78,76
941,8592,Terrence Ross,SF,,79,78,80,71,69,81,75,63,85,76,70,87,82,78,47,96,70,52,42,55,67,84,75,55,27,59,80,82,83,97,48,95,85,82,65,48,63,63,65,65,61,59,48,61,57,29,48,41,78,85
942,8270,Devean George,SF,,80,78,74,69,71,83,77,69,84,79,80,72,80,79,35,77,50,66,64,30,50,61,70,40,29,74,70,77,76,91,63,83,78,93,77,39,75,78,75,74,60,60,57,60,75,58,61,25,99,78
943,1412,Al Horford,C,PF,82,78,84,79,44,71,54,25,89,73,83,72,88,63,73,54,28,53,83,77,78,72,43,55,57,63,40,62,54,69,90,90,82,78,65,81,74,78,43,63,74,53,68,74,78,49,63,75,85,87
944,8224,Shandon Anderson,SF,SG,78,78,83,75,75,75,69,71,84,73,65,80,81,79,25,79,30,70,30,30,60,80,66,64,52,65,73,78,74,78,63,80,78,91,72,55,68,74,60,70,66,69,45,66,70,60,50,46,82,85
